date,total_users
2019-04-11T00:00:00+00:00,3131
2019-04-12T00:00:00+00:00,3154
2019-04-13T00:00:00+00:00,3173
2019-04-14T00:00:00+00:00,3189
2019-04-15T00:00:00+00:00,3209
2019-04-16T00:00:00+00:00,3236
2019-04-17T00:00:00+00:00,3273
2019-04-18T00:00:00+00:00,3299
2019-04-19T00:00:00+00:00,3324
2019-04-20T00:00:00+00:00,3333
2019-04-21T00:00:00+00:00,3348
2019-04-22T00:00:00+00:00,3358
2019-04-23T00:00:00+00:00,3368
2019-04-24T00:00:00+00:00,3389
2019-04-25T00:00:00+00:00,3408
2019-04-26T00:00:00+00:00,3432
2019-04-27T00:00:00+00:00,3449
2019-04-28T00:00:00+00:00,3463
2019-04-29T00:00:00+00:00,3480
2019-04-30T00:00:00+00:00,3498
2019-05-01T00:00:00+00:00,3522
2019-05-02T00:00:00+00:00,3548
2019-05-03T00:00:00+00:00,3579
2019-05-04T00:00:00+00:00,3604
2019-05-05T00:00:00+00:00,3622
2019-05-06T00:00:00+00:00,3649
2019-05-07T00:00:00+00:00,3666
2019-05-08T00:00:00+00:00,3684
2019-05-09T00:00:00+00:00,3714
2019-05-10T00:00:00+00:00,3731
2019-05-11T00:00:00+00:00,3754
2019-05-12T00:00:00+00:00,3772
2019-05-13T00:00:00+00:00,3789
2019-05-14T00:00:00+00:00,3810
2019-05-15T00:00:00+00:00,3840
2019-05-16T00:00:00+00:00,3858
2019-05-17T00:00:00+00:00,3880
2019-05-18T00:00:00+00:00,3893
2019-05-19T00:00:00+00:00,3908
2019-05-20T00:00:00+00:00,3930
2019-05-21T00:00:00+00:00,3968
2019-05-22T00:00:00+00:00,4003
2019-05-23T00:00:00+00:00,4066
2019-05-24T00:00:00+00:00,4127
2019-05-25T00:00:00+00:00,4188
2019-05-26T00:00:00+00:00,4221
2019-05-27T00:00:00+00:00,4260
2019-05-28T00:00:00+00:00,4327
2019-05-29T00:00:00+00:00,4373
2019-05-30T00:00:00+00:00,4425
2019-05-31T00:00:00+00:00,4477
2019-06-01T00:00:00+00:00,4509
2019-06-02T00:00:00+00:00,4552
2019-06-03T00:00:00+00:00,4601
2019-06-04T00:00:00+00:00,4650
2019-06-05T00:00:00+00:00,4697
2019-06-06T00:00:00+00:00,4740
2019-06-07T00:00:00+00:00,4790
2019-06-08T00:00:00+00:00,4819
2019-06-09T00:00:00+00:00,4858
2019-06-10T00:00:00+00:00,4894
2019-06-11T00:00:00+00:00,4949
2019-06-12T00:00:00+00:00,4996
2019-06-13T00:00:00+00:00,5053
2019-06-14T00:00:00+00:00,5102
2019-06-15T00:00:00+00:00,5141
2019-06-16T00:00:00+00:00,5178
2019-06-17T00:00:00+00:00,5220
2019-06-18T00:00:00+00:00,5254
2019-06-19T00:00:00+00:00,5305
2019-06-20T00:00:00+00:00,5341
2019-06-21T00:00:00+00:00,5397
2019-06-22T00:00:00+00:00,5451
2019-06-23T00:00:00+00:00,5496
2019-06-24T00:00:00+00:00,5561
2019-06-25T00:00:00+00:00,5639
2019-06-26T00:00:00+00:00,5736
2019-06-27T00:00:00+00:00,5797
2019-06-28T00:00:00+00:00,5838
2019-06-29T00:00:00+00:00,5887
2019-06-30T00:00:00+00:00,5935
2019-07-01T00:00:00+00:00,5972
2019-07-02T00:00:00+00:00,6010
2019-07-03T00:00:00+00:00,6058
2019-07-04T00:00:00+00:00,6102
2019-07-05T00:00:00+00:00,6137
2019-07-06T00:00:00+00:00,6177
2019-07-07T00:00:00+00:00,6218
2019-07-08T00:00:00+00:00,6261
2019-07-09T00:00:00+00:00,6337
2019-07-10T00:00:00+00:00,6400
2019-07-11T00:00:00+00:00,6454
2019-07-12T00:00:00+00:00,6517
2019-07-13T00:00:00+00:00,6580
2019-07-14T00:00:00+00:00,6655
2019-07-15T00:00:00+00:00,6791
2019-07-16T00:00:00+00:00,6859
2019-07-17T00:00:00+00:00,6959
2019-07-18T00:00:00+00:00,7048
2019-07-19T00:00:00+00:00,7135
2019-07-20T00:00:00+00:00,7248
2019-07-21T00:00:00+00:00,7330
2019-07-22T00:00:00+00:00,7392
2019-07-23T00:00:00+00:00,7493
2019-07-24T00:00:00+00:00,7594
2019-07-25T00:00:00+00:00,7701
2019-07-26T00:00:00+00:00,7868
2019-07-27T00:00:00+00:00,8063
2019-07-28T00:00:00+00:00,8255
2019-07-29T00:00:00+00:00,8444
2019-07-30T00:00:00+00:00,8641
2019-07-31T00:00:00+00:00,8827
2019-08-01T00:00:00+00:00,9059
2019-08-02T00:00:00+00:00,9289
2019-08-03T00:00:00+00:00,9489
2019-08-04T00:00:00+00:00,9660
2019-08-05T00:00:00+00:00,9829
2019-08-06T00:00:00+00:00,10033
2019-08-07T00:00:00+00:00,10269
2019-08-08T00:00:00+00:00,10453
2019-08-09T00:00:00+00:00,10604
2019-08-10T00:00:00+00:00,10751
2019-08-11T00:00:00+00:00,10883
2019-08-12T00:00:00+00:00,11030
2019-08-13T00:00:00+00:00,11219
2019-08-14T00:00:00+00:00,11347
2019-08-15T00:00:00+00:00,11509
2019-08-16T00:00:00+00:00,11682
2019-08-17T00:00:00+00:00,11826
2019-08-18T00:00:00+00:00,11936
2019-08-19T00:00:00+00:00,12051
2019-08-20T00:00:00+00:00,12173
2019-08-21T00:00:00+00:00,12333
2019-08-22T00:00:00+00:00,12478
2019-08-23T00:00:00+00:00,12587
2019-08-24T00:00:00+00:00,12709
2019-08-25T00:00:00+00:00,12785
2019-08-26T00:00:00+00:00,12887
2019-08-27T00:00:00+00:00,12984
2019-08-28T00:00:00+00:00,13111
2019-08-29T00:00:00+00:00,13307
2019-08-30T00:00:00+00:00,13475
2019-08-31T00:00:00+00:00,13576
2019-09-01T00:00:00+00:00,13656
2019-09-02T00:00:00+00:00,13759
2019-09-03T00:00:00+00:00,13871
2019-09-04T00:00:00+00:00,13967
2019-09-05T00:00:00+00:00,14059
2019-09-06T00:00:00+00:00,14176
2019-09-07T00:00:00+00:00,14250
