date,total_users
2020-04-26T00:00:00+00:00,168368
2020-04-27T00:00:00+00:00,169637
2020-04-28T00:00:00+00:00,170516
2020-04-29T00:00:00+00:00,171442
2020-04-30T00:00:00+00:00,172261
2020-05-01T00:00:00+00:00,173153
2020-05-02T00:00:00+00:00,174116
2020-05-03T00:00:00+00:00,174927
2020-05-04T00:00:00+00:00,175660
2020-05-05T00:00:00+00:00,176483
2020-05-06T00:00:00+00:00,177350
2020-05-07T00:00:00+00:00,178158
2020-05-08T00:00:00+00:00,179031
2020-05-09T00:00:00+00:00,179917
2020-05-10T00:00:00+00:00,180706
2020-05-11T00:00:00+00:00,181597
2020-05-12T00:00:00+00:00,182405
2020-05-13T00:00:00+00:00,183126
2020-05-14T00:00:00+00:00,183879
2020-05-15T00:00:00+00:00,184700
2020-05-16T00:00:00+00:00,185647
2020-05-17T00:00:00+00:00,186929
2020-05-18T00:00:00+00:00,188043
2020-05-19T00:00:00+00:00,189175
2020-05-20T00:00:00+00:00,190234
2020-05-21T00:00:00+00:00,191026
2020-05-22T00:00:00+00:00,191871
2020-05-23T00:00:00+00:00,192842
2020-05-24T00:00:00+00:00,193760
2020-05-25T00:00:00+00:00,194551
2020-05-26T00:00:00+00:00,195502
2020-05-27T00:00:00+00:00,196332
2020-05-28T00:00:00+00:00,197130
2020-05-29T00:00:00+00:00,198007
2020-05-30T00:00:00+00:00,198766
2020-05-31T00:00:00+00:00,199651
2020-06-01T00:00:00+00:00,200483
2020-06-02T00:00:00+00:00,201345
2020-06-03T00:00:00+00:00,202397
2020-06-04T00:00:00+00:00,203426
2020-06-05T00:00:00+00:00,204467
2020-06-06T00:00:00+00:00,205378
2020-06-07T00:00:00+00:00,206235
2020-06-08T00:00:00+00:00,207085
2020-06-09T00:00:00+00:00,208016
2020-06-10T00:00:00+00:00,209025
2020-06-11T00:00:00+00:00,209937
2020-06-12T00:00:00+00:00,210805
2020-06-13T00:00:00+00:00,211639
2020-06-14T00:00:00+00:00,212476
2020-06-15T00:00:00+00:00,213365
2020-06-16T00:00:00+00:00,214602
2020-06-17T00:00:00+00:00,215822
2020-06-18T00:00:00+00:00,217019
2020-06-19T00:00:00+00:00,218538
2020-06-20T00:00:00+00:00,220383
2020-06-21T00:00:00+00:00,222434
2020-06-22T00:00:00+00:00,224321
2020-06-23T00:00:00+00:00,226422
2020-06-24T00:00:00+00:00,228728
2020-06-25T00:00:00+00:00,230497
2020-06-26T00:00:00+00:00,232443
2020-06-27T00:00:00+00:00,234298
2020-06-28T00:00:00+00:00,235839
2020-06-29T00:00:00+00:00,237229
2020-06-30T00:00:00+00:00,238596
2020-07-01T00:00:00+00:00,240402
2020-07-02T00:00:00+00:00,242083
2020-07-03T00:00:00+00:00,243975
2020-07-04T00:00:00+00:00,245612
2020-07-05T00:00:00+00:00,247130
2020-07-06T00:00:00+00:00,248642
2020-07-07T00:00:00+00:00,250351
2020-07-08T00:00:00+00:00,252183
2020-07-09T00:00:00+00:00,253934
2020-07-10T00:00:00+00:00,255456
2020-07-11T00:00:00+00:00,256898
2020-07-12T00:00:00+00:00,258516
2020-07-13T00:00:00+00:00,260783
2020-07-14T00:00:00+00:00,262709
2020-07-15T00:00:00+00:00,264522
2020-07-16T00:00:00+00:00,266309
2020-07-17T00:00:00+00:00,268576
2020-07-18T00:00:00+00:00,271060
2020-07-19T00:00:00+00:00,273803
2020-07-20T00:00:00+00:00,276500
2020-07-21T00:00:00+00:00,279091
2020-07-22T00:00:00+00:00,281833
2020-07-23T00:00:00+00:00,284237
2020-07-24T00:00:00+00:00,286896
2020-07-25T00:00:00+00:00,289794
2020-07-26T00:00:00+00:00,292758
2020-07-27T00:00:00+00:00,295722
2020-07-28T00:00:00+00:00,298270
2020-07-29T00:00:00+00:00,301145
2020-07-30T00:00:00+00:00,303974
2020-07-31T00:00:00+00:00,307890
2020-08-01T00:00:00+00:00,310963
2020-08-02T00:00:00+00:00,313277
2020-08-03T00:00:00+00:00,315842
2020-08-04T00:00:00+00:00,318651
2020-08-05T00:00:00+00:00,321345
2020-08-06T00:00:00+00:00,324197
2020-08-07T00:00:00+00:00,327602
2020-08-08T00:00:00+00:00,331090
2020-08-09T00:00:00+00:00,335306
2020-08-10T00:00:00+00:00,340196
2020-08-11T00:00:00+00:00,344832
2020-08-12T00:00:00+00:00,349508
2020-08-13T00:00:00+00:00,353371
2020-08-14T00:00:00+00:00,356928
2020-08-15T00:00:00+00:00,360524
2020-08-16T00:00:00+00:00,364981
2020-08-17T00:00:00+00:00,368646
2020-08-18T00:00:00+00:00,372800
2020-08-19T00:00:00+00:00,376610
2020-08-20T00:00:00+00:00,380743
2020-08-21T00:00:00+00:00,384644
2020-08-22T00:00:00+00:00,387950
2020-08-23T00:00:00+00:00,392086
2020-08-24T00:00:00+00:00,395795
2020-08-25T00:00:00+00:00,399180
2020-08-26T00:00:00+00:00,402968
2020-08-27T00:00:00+00:00,406154
2020-08-28T00:00:00+00:00,409366
2020-08-29T00:00:00+00:00,413359
2020-08-30T00:00:00+00:00,419955
2020-08-31T00:00:00+00:00,426775
2020-09-01T00:00:00+00:00,434101
2020-09-02T00:00:00+00:00,440734
2020-09-03T00:00:00+00:00,445970
2020-09-04T00:00:00+00:00,449698
2020-09-05T00:00:00+00:00,452443
2020-09-06T00:00:00+00:00,455590
2020-09-07T00:00:00+00:00,458775
2020-09-08T00:00:00+00:00,461853
2020-09-09T00:00:00+00:00,464999
2020-09-10T00:00:00+00:00,468219
2020-09-11T00:00:00+00:00,471424
2020-09-12T00:00:00+00:00,475185
2020-09-13T00:00:00+00:00,478550
2020-09-14T00:00:00+00:00,481934
2020-09-15T00:00:00+00:00,485542
2020-09-16T00:00:00+00:00,488576
2020-09-17T00:00:00+00:00,492888
2020-09-18T00:00:00+00:00,499446
2020-09-19T00:00:00+00:00,505972
2020-09-20T00:00:00+00:00,512280
2020-09-21T00:00:00+00:00,517226
2020-09-22T00:00:00+00:00,523216
2020-09-23T00:00:00+00:00,528504
2020-09-24T00:00:00+00:00,533469
2020-09-25T00:00:00+00:00,538936
2020-09-26T00:00:00+00:00,543797
2020-09-27T00:00:00+00:00,548887
2020-09-28T00:00:00+00:00,553764
2020-09-29T00:00:00+00:00,558548
2020-09-30T00:00:00+00:00,563341
2020-10-01T00:00:00+00:00,567559
2020-10-02T00:00:00+00:00,572371
2020-10-03T00:00:00+00:00,577253
2020-10-04T00:00:00+00:00,584114
2020-10-05T00:00:00+00:00,589273
2020-10-06T00:00:00+00:00,594141
2020-10-07T00:00:00+00:00,598396
2020-10-08T00:00:00+00:00,602547
2020-10-09T00:00:00+00:00,607349
2020-10-10T00:00:00+00:00,612739
2020-10-11T00:00:00+00:00,618331
2020-10-12T00:00:00+00:00,622665
2020-10-13T00:00:00+00:00,627206
2020-10-14T00:00:00+00:00,631103
2020-10-15T00:00:00+00:00,643841
2020-10-16T00:00:00+00:00,654387
2020-10-17T00:00:00+00:00,663643
2020-10-18T00:00:00+00:00,668484
2020-10-19T00:00:00+00:00,673430
2020-10-20T00:00:00+00:00,679556
2020-10-21T00:00:00+00:00,688779
2020-10-22T00:00:00+00:00,698087
2020-10-23T00:00:00+00:00,705933
2020-10-24T00:00:00+00:00,713810
2020-10-25T00:00:00+00:00,721735
2020-10-26T00:00:00+00:00,728829
2020-10-27T00:00:00+00:00,736695
2020-10-28T00:00:00+00:00,744597
2020-10-29T00:00:00+00:00,753097
2020-10-30T00:00:00+00:00,762559
2020-10-31T00:00:00+00:00,773644
2020-11-01T00:00:00+00:00,784825
2020-11-02T00:00:00+00:00,793470
2020-11-03T00:00:00+00:00,803402
2020-11-04T00:00:00+00:00,812252
2020-11-05T00:00:00+00:00,820664
2020-11-06T00:00:00+00:00,828286
2020-11-07T00:00:00+00:00,836132
2020-11-08T00:00:00+00:00,846398
2020-11-09T00:00:00+00:00,854752
2020-11-10T00:00:00+00:00,862941
2020-11-11T00:00:00+00:00,870311
2020-11-12T00:00:00+00:00,877430
2020-11-13T00:00:00+00:00,884864
2020-11-14T00:00:00+00:00,892603
2020-11-15T00:00:00+00:00,898663
2020-11-16T00:00:00+00:00,904566
2020-11-17T00:00:00+00:00,913464
2020-11-18T00:00:00+00:00,921536
2020-11-19T00:00:00+00:00,930783
2020-11-20T00:00:00+00:00,940556
2020-11-21T00:00:00+00:00,950774
2020-11-22T00:00:00+00:00,961184
2020-11-23T00:00:00+00:00,965896
2020-11-24T00:00:00+00:00,969164
2020-11-25T00:00:00+00:00,978389
2020-11-26T00:00:00+00:00,981358
2020-11-27T00:00:00+00:00,984609
2020-11-28T00:00:00+00:00,988317
2020-11-29T00:00:00+00:00,992154
2020-11-30T00:00:00+00:00,995292
2020-12-01T00:00:00+00:00,998397
2020-12-02T00:00:00+00:00,1002618
2020-12-03T00:00:00+00:00,1006483
2020-12-04T00:00:00+00:00,1009903
2020-12-05T00:00:00+00:00,1013756
2020-12-06T00:00:00+00:00,1017949
2020-12-07T00:00:00+00:00,1021812
2020-12-08T00:00:00+00:00,1025774
2020-12-09T00:00:00+00:00,1031483
2020-12-10T00:00:00+00:00,1036077
2020-12-11T00:00:00+00:00,1041660
2020-12-12T00:00:00+00:00,1055144
2020-12-13T00:00:00+00:00,1068939
2020-12-14T00:00:00+00:00,1080460
2020-12-15T00:00:00+00:00,1087944
2020-12-16T00:00:00+00:00,1095907
2020-12-17T00:00:00+00:00,1100750
2020-12-18T00:00:00+00:00,1105377
2020-12-19T00:00:00+00:00,1110228
2020-12-20T00:00:00+00:00,1115699
2020-12-21T00:00:00+00:00,1120295
2020-12-22T00:00:00+00:00,1124833
2020-12-23T00:00:00+00:00,1130249
2020-12-24T00:00:00+00:00,1135671
2020-12-25T00:00:00+00:00,1142071
2020-12-26T00:00:00+00:00,1150625
2020-12-27T00:00:00+00:00,1156202
2020-12-28T00:00:00+00:00,1163284
2020-12-29T00:00:00+00:00,1169155
2020-12-30T00:00:00+00:00,1175114
2020-12-31T00:00:00+00:00,1181570
2021-01-01T00:00:00+00:00,1186813
2021-01-02T00:00:00+00:00,1191492
2021-01-03T00:00:00+00:00,1195264
2021-01-04T00:00:00+00:00,1198364
2021-01-05T00:00:00+00:00,1202469
2021-01-06T00:00:00+00:00,1206956
2021-01-07T00:00:00+00:00,1211048
2021-01-08T00:00:00+00:00,1215279
2021-01-09T00:00:00+00:00,1220561
2021-01-10T00:00:00+00:00,1225460
2021-01-11T00:00:00+00:00,1228121
2021-01-12T00:00:00+00:00,1232251
2021-01-13T00:00:00+00:00,1236651
2021-01-14T00:00:00+00:00,1241113
2021-01-15T00:00:00+00:00,1245721
2021-01-16T00:00:00+00:00,1250937
2021-01-17T00:00:00+00:00,1256824
2021-01-18T00:00:00+00:00,1262261
2021-01-19T00:00:00+00:00,1267338
2021-01-20T00:00:00+00:00,1272912
2021-01-21T00:00:00+00:00,1277807
2021-01-22T00:00:00+00:00,1282275
2021-01-23T00:00:00+00:00,1287598
2021-01-24T00:00:00+00:00,1293133
2021-01-25T00:00:00+00:00,1298388
2021-01-26T00:00:00+00:00,1303717
2021-01-27T00:00:00+00:00,1309912
2021-01-28T00:00:00+00:00,1315771
2021-01-29T00:00:00+00:00,1320686
2021-01-30T00:00:00+00:00,1327847
2021-01-31T00:00:00+00:00,1335454
2021-02-01T00:00:00+00:00,1342287
2021-02-02T00:00:00+00:00,1348365
2021-02-03T00:00:00+00:00,1355236
2021-02-04T00:00:00+00:00,1361198
2021-02-05T00:00:00+00:00,1368171
2021-02-06T00:00:00+00:00,1374684
2021-02-07T00:00:00+00:00,1381714
2021-02-08T00:00:00+00:00,1387801
2021-02-09T00:00:00+00:00,1394687
2021-02-10T00:00:00+00:00,1401320
2021-02-11T00:00:00+00:00,1409139
2021-02-12T00:00:00+00:00,1416840
2021-02-13T00:00:00+00:00,1425451
2021-02-14T00:00:00+00:00,1433185
2021-02-15T00:00:00+00:00,1439179
2021-02-16T00:00:00+00:00,1445851
2021-02-17T00:00:00+00:00,1452528
2021-02-18T00:00:00+00:00,1459687
2021-02-19T00:00:00+00:00,1465870
2021-02-20T00:00:00+00:00,1471943
2021-02-21T00:00:00+00:00,1479162
2021-02-22T00:00:00+00:00,1485264
2021-02-23T00:00:00+00:00,1489277
2021-02-24T00:00:00+00:00,1496426
2021-02-25T00:00:00+00:00,1502817
2021-02-26T00:00:00+00:00,1508292
2021-02-27T00:00:00+00:00,1514841
2021-02-28T00:00:00+00:00,1520669
2021-03-01T00:00:00+00:00,1526532
2021-03-02T00:00:00+00:00,1532018
2021-03-03T00:00:00+00:00,1538116
2021-03-04T00:00:00+00:00,1544637
2021-03-05T00:00:00+00:00,1550399
2021-03-06T00:00:00+00:00,1556715
2021-03-07T00:00:00+00:00,1564095
2021-03-08T00:00:00+00:00,1571348
2021-03-09T00:00:00+00:00,1578586
2021-03-10T00:00:00+00:00,1585676
2021-03-11T00:00:00+00:00,1592892
2021-03-12T00:00:00+00:00,1603263
2021-03-13T00:00:00+00:00,1612287
2021-03-14T00:00:00+00:00,1622039
2021-03-15T00:00:00+00:00,1632238
2021-03-16T00:00:00+00:00,1641285
2021-03-17T00:00:00+00:00,1649879
2021-03-18T00:00:00+00:00,1658110
2021-03-19T00:00:00+00:00,1666575
2021-03-20T00:00:00+00:00,1676453
2021-03-21T00:00:00+00:00,1685416
2021-03-22T00:00:00+00:00,1696337
2021-03-23T00:00:00+00:00,1705794
2021-03-24T00:00:00+00:00,1714779
2021-03-25T00:00:00+00:00,1722195
2021-03-26T00:00:00+00:00,1730073
2021-03-27T00:00:00+00:00,1738772
2021-03-28T00:00:00+00:00,1746816
2021-03-29T00:00:00+00:00,1754315
2021-03-30T00:00:00+00:00,1762034
2021-03-31T00:00:00+00:00,1770437
2021-04-01T00:00:00+00:00,1779643
2021-04-02T00:00:00+00:00,1786874
2021-04-03T00:00:00+00:00,1794187
2021-04-04T00:00:00+00:00,1802060
2021-04-05T00:00:00+00:00,1809361
2021-04-06T00:00:00+00:00,1816551
2021-04-07T00:00:00+00:00,1822754
2021-04-08T00:00:00+00:00,1829553
2021-04-09T00:00:00+00:00,1835872
2021-04-10T00:00:00+00:00,1842210
2021-04-11T00:00:00+00:00,1849333
2021-04-12T00:00:00+00:00,1856117
2021-04-13T00:00:00+00:00,1863206
2021-04-14T00:00:00+00:00,1870125
2021-04-15T00:00:00+00:00,1877684
2021-04-16T00:00:00+00:00,1889183
2021-04-17T00:00:00+00:00,1907827
2021-04-18T00:00:00+00:00,1921686
2021-04-19T00:00:00+00:00,1937527
2021-04-20T00:00:00+00:00,1955836
2021-04-21T00:00:00+00:00,1972438
2021-04-22T00:00:00+00:00,1985435
2021-04-23T00:00:00+00:00,1996498
2021-04-24T00:00:00+00:00,2009390
2021-04-25T00:00:00+00:00,2021365
2021-04-26T00:00:00+00:00,2033495
2021-04-27T00:00:00+00:00,2046094
2021-04-28T00:00:00+00:00,2058212
2021-04-29T00:00:00+00:00,2070971
2021-04-30T00:00:00+00:00,2085085
2021-05-01T00:00:00+00:00,2098896
2021-05-02T00:00:00+00:00,2113340
2021-05-03T00:00:00+00:00,2121213
