date,treasury_rfv,ohm_staked_amount,10k_apy,20k_apy,50k_apy,70k_apy,100k_apy
2021-04-23T00:00:00+00:00,1564383.0051768326636889668260255777705887884252526412224197462588134198652743101030,111971.9488501190000000000000000000,209.0052258456527876164976114356446018594936278826016875803305932277557108973316,181.6623231983752945278974304063303127679935910969204496669191290537877194185962,154.8776520972437470689546999961444678473406937508073853945793761874994288837131,146.9231032899020378089262609463361789707604640141904144771438879657124922725254,139.3368402987312603869679895038778525675118955259597870158686545765809994207392
2021-04-22T00:00:00+00:00,1301951.5027520962274231036375493712760245428928374813556431048023302973316852723532,108148.6236959580000000000000000000,197.2047654868381690462270973947421924217335276432624630309898547316630589765473,171.4056464338637391948269184955631041483579869544211019056031933428878217528468,146.1332411063459306179458278103647186033020696751258802355242205826236926145128,138.6278070878497957664636637592475720062334904269334904132938625976147125608044,131.4698654237493920610225967039194437910291414344640663364200119857407687924530
2021-04-21T00:00:00+00:00,1009547.7204651214777502933879093032680143926745665114978897197208383902381936383848,105351.3822495470000000000000000000,179.1213481083873642217541851591214655548512987751010909112748695200162854609981,155.6879743084728388167359017081375686789530706943845739792459236231066774391705,132.7330152788001504171763537030152976307445243440146136477105466629721632448074,125.9158196790249229059760944673416065159053846359058829575495236771613195695675,119.4142518422150640382891626951168644525698320476496866554242482818381828111824
2021-04-20T00:00:00+00:00,540516.2854340073703082358815968721910760332718935824838124752937658526466810908980,101385.3762413100000000000000000000,132.6471379555449394439896385324651351810731706746393083160960221765700321603370,115.2937068875729535775380587983913644333067907675133826788793662228992386653645,98.2945627356967480088136130834636628624638187553851229266175851897827309834113,93.2461333064690684016018634574712191848921576026353159269360621134436017881292,88.4314399442083103259269217962534157034384209178769699392563860475687758245789
2021-04-19T00:00:00+00:00,522644.8641040408582101984646632894800399397978855450587387676614418256263398225626,98551.1312682200000000000000000000,132.2295060996827458563271148750068897824031576925900409714944301594261695105201,114.9307113075791669470499442889297525195547896569014612720903856353293546164568,97.9850879796697497610192693367300774028585951993814814535328220245151039309012,92.9525532390438270185328063061095627771932529839302783501906608646893511956724,88.1530186608720421236963663174026749791205001415773563172999611210367069051737
2021-04-18T00:00:00+00:00,483234.1809655755028573657559944784805423848706170303695369610426143261785013915902,96827.5457135650000000000000000000,127.4139959215839514865675607974861452797548981221948976938946941645931577983912,110.7451855017082974832995078949514400827423572926344953920635931124877097500632,94.4166848116786564118698096097818970157204133731980027709443155668897816343803,89.5674240087686520650828224324606730748984286269346031558865249281037793863163,84.9426780106426848426197910936871762416691099336029907476829044892802507747153
2021-04-17T00:00:00+00:00,468748.5722760049596893006082695800046909459452804237188119279230089541910335725320,93044.2160057420000000000000000000,128.1607596410925099778638584611155327819131466776989192656401084877223326780146,111.3942545937240475186954707448676137629437375673592856419748473589377622108267,94.9700538055922401656407323770020423297686140375398802078848688306358115355103,90.0923718546925219749702848242876529490102237453865441448530540574745699456796,85.4405205727367598105707202198569682771103149190031060385532359555920518003275
2021-04-16T00:00:00+00:00,453922.0459212378360103770838233865606925851387426815706143381827411849074013829632,89233.0894831200000000000000000000,128.9281301870072681437722965738700796175716075973445622534252802333441530197803,112.0612346443942972568354160269346948547916828104646631680060891619140966904305,95.5386929291308343045700901346565272782564915039262038090728385920091207001823,90.6318055531701027024054470922329620055026208669551776187350502046658077063557,85.9521010213760483742174713316180610784951477108075754013404495855303448819851
2021-04-15T00:00:00+00:00,406028.2252695100611601866626179049500355841834378300955490284273326238962388514528,86838.8054455450000000000000000000,122.2462630781756891426182242085047205889892506861925915726693624046642672179897,106.2535162135185020126898412685497836547107277174916022593376226449333189776665,90.5872765937045109314214037493854865880839509392768926066004548731755539037700,85.9346950028088064630314378771604739177807799104750164984507595225761111557893,81.4975222113315439604204849038539639451463559198003778800423769653486647204702
2021-04-14T00:00:00+00:00,367124.0527683040707203397963785423405513153804637370965367265610714794924022909024,85656.0608558720000000000000000000,115.3500165801829407643114040617303442834285923721501361719613676126924201971855,100.2594643657470609707338091805907817896594882477965972819226751333660401005988,85.4770002282622738863522765939592384971398651365312485365272801338645058231002,81.0868835070069743749786025976015963151569385732081371550281701610462067156661,76.9000237848514741448565330070747631431521008190165699341420491339466029128152
2021-04-13T00:00:00+00:00,322631.2536275815884962327564406167871319084302295543054188066543740985177423190852,82487.2721538070000000000000000000,108.0983323648488252985513896138928114885865464347319941099405709489225551226582,93.9564745896376754076924304201669076796341615356803155346233328181168535781635,80.1033363857562440186086580217548353025777015468996313580687709676504167199900,75.9892121703960045707349425151522823859690313755917730569863440511879907528846,72.0655668409135033715608366491268910898487032368477842476892233334344752652301
2021-04-12T00:00:00+00:00,289827.7963028817584678443451696656242330053694131107649655943961525967487195246800,79748.0717579710000000000000000000,102.2766448772638157113925563002188907382834418411168541813050577210081847153209,88.8964036289689057242897212566793291372918519120326835703624121265056171895610,75.7893328211423976393582932548790119791702900071275237202121419333027825899073,71.8967767367880494662793014813496991211387968368148187879095182748903081221243,68.1844412066396721968798465043072446091007136455054213279987980621970711018841
2021-04-11T00:00:00+00:00,254087.0040035217318670419988736970672098464620121841647945109254688724862958021432,78530.6650345710000000000000000000,93.0646511162009732984257617663413813410888020939059675969768897823339840750010,80.8895598711030191972259696077904726747003587039495847088980485367443481559345,68.9630347748844972603182456222331639796947948795673614665379358958849902725147,65.4210787948520182853951843450843478789128372688335489742259472445363117525874,62.0431110158528676342296144891010751834579795133740436007806908123863423288715
2021-04-10T00:00:00+00:00,217549.2610523810370914786925703432169872510937550568610380849849537261212410450888,75638.561000006000000000000000,83.7336388584029586337205840165213692641838547515053461491110091437576565508138,72.7792680940165197377691329220793088691158711034056962709497205695345315103129,62.0485413007089252571155622192496187834545848020068025227196976736073196241869,58.8617151607378204802697283933198017679568626852448559336779331403523987065935,55.8224351474396550691867189759569376787461255515475847234688885838208661015619
2021-04-09T00:00:00+00:00,195595.4799958633961627191563880907531963794737647928082685217816244998162199089280,74054.001339814000000000000000,76.9803946009871262566232140545925423349245070558679010745999027066637110555463,66.9095103596609795138605771395289902182502837196773234660790384490303209095985,57.0442328658559156989706135503085355401867051671048244558012069894222935222125,54.1144290603080900667078829757157245398199373587985367205787733675367151187301,51.3202715637942862354739046852907787583482636977271102543790736799189819536756
2021-04-08T00:00:00+00:00,160603.1080424192631966681179727915474284350028876019967998183273543511257536781842,72204.309040584000000000000000,63.3623408372570534863502954231990927806846339377298169767936121868921443033698,55.0730250557647405664277667317417385177335746979243635187767428802853467145949,46.9529435953277740893337100916328406852113602794817312087230802691088219238042,44.5414305305320053283125140749840035942144754973195048905139984931809429671073,42.2415675515909455688871441855326692963198361346995577445633475010475188194622
2021-04-07T00:00:00+00:00,139819.7456699368405623188728030411136295465975344065445686510701739639399706141040,70519.966032256000000000000000,54.2493078528165399648560248860436441682004905555750978082857604895554559806553,47.1521956284687690971462402119417790152197232070453698393763034585646173729266,40.1999777476834372134789525746086526486606704826061403646590662018858676041360,38.1352984300552142352049913226538664868139124485035368081320460158640529743304,36.1662112228081788401915667455928674802153115865530571118694486074400277597285
2021-04-06T00:00:00+00:00,129363.2750710685195864026618790151740359931812273149033927352899673778211293537492,68124.327031782000000000000000,50.8278634110783738891146757023203593478244236815933498701210424851562420096725,44.1783582831799629682176936062903304180549075630952910413473132406030150609996,37.6646091712589457482005171484657291594410390762883312629674123618073555194254,35.7301469173108093625764323436653703477024199671210269808770969552396713065005,33.8852478840182056569151477418027493138277880292199797403663833541749524409885
2021-04-05T00:00:00+00:00,119779.6584971853340818780370868976402324712526438128564384547205825378074065610268,66688.769745415000000000000000,46.4153021909372433931011737926295404391651382115890235352122311102773204314150,40.3430660350432491398477373364166072940039894897406801502987328024174636196131,34.3948003961640433052881017797643306350092290695504633552981906188966472336641,32.6282762090703533221674557814017469632654489559568526884127941563054534964386,30.9435399169015179787784697532207437371551836048918649689771711970187275973661
2021-04-04T00:00:00+00:00,114283.4538804746543548328535613786151912706487755500089292682988699787985576664336,65477.415154035000000000000000,44.1452692030239018102263813861484138572365083739251076842146741278669783346908,38.3700078751203817372044120124035054401382485707314341042919784297704705395507,32.7126540386804087159639992863915461672312201586863556314266604010619992343747,31.0325252425324326728155241983287878311465958515963566787350160399762874365555,29.4301843410781878957733674127607881057773699336890490743188517042866003520391
2021-04-03T00:00:00+00:00,98692.0016039155672779400765737304675909145294110807743521977938087495353051636456,63605.838437158000000000000000,34.8182659701910409699405200994704962993243361281634239536423760538560952637480,30.2632006462598101768407161284646247419181901382144184873852951786526837857036,25.8011313436865055493093841505077007169301945677601512875591847149522395491673,24.4759798077559015367270328262205039999051090293381608661913201768644913170918,23.2121811564175614329366433213585024007300476479964600083913900320719793178124
2021-04-02T00:00:00+00:00,93424.5262212955172252674169999953288851503060742038752341597827054620650185566436,61919.911418081000000000000000,32.6000878947192822724173895535840222938160196586656536197702917677707633981135,28.3352135309736107222860429383244091095256709600243487494135889884519396896815,24.1574106621933431140618678361338825195450125078248045329918751265033278095946,22.9166809664024956154540155957226338124633382512249313266182959379010259586563,21.7333955279452765443698419819555986200419119005552223649560847083931143881219
2021-04-01T00:00:00+00:00,91461.3276866286921406426009527923997226448314838364235694473503586694376689329450,60304.558558523000000000000000,33.0119505303175316463140828525804056286814573117077418192658158961776451013861,28.6931946432575554041485916996099882355141158218317400723939530856718317690159,24.4626102940683195641877269110821316811120257180406581373929289487556039694724,23.2062054809519077841018255659851716202700068525516483394513465232827915687966,22.0079706638021556845050174669037191645713667639098553030944700485285444049692
2021-03-31T00:00:00+00:00,74782.2551750611866000640000000000000000000000000000000000000000000000000000000000,59384.857170211000000000000000,18.2724227680554138376972643333659017173337040337651023534899021540337316480511,15.8819510712099074206216758066423988058491834320380290960103106516150096900474,13.5402831436116669980512281611405176253531749488415426391732537922624136595904,12.8448513516610836934692584681652619519611055682969196064373653480117298372884,12.1816171954649442560095908655406615094808695009755211996379669578025158070979
2021-03-30T00:00:00+00:00,73720.4553011659237000640000000000000000000000000000000000000000000000000000000000,58479.798551552000000000000000,18.3562449071833993524897838111669941845784308700323590260860893252990176957422,15.9548072616129762623482832951435416434588863014521414814229458833013490603621,13.6023972656360514242154317524777366766626919905160720959326993139548077240389,12.9037752793057268895858645091612289371105860237975625159443535878756932021790,12.2374986308018735547786168623330785458248068282415662191820333609338941413672
2021-03-29T00:00:00+00:00,72525.2352889680499000190000000000000000000000000000000000000000000000000000000000,57810.072052920000000000000000,17.9736326385550602982791696957071731526862273841808143819616241920092831693650,15.6222498658732437798284356649398987883694115200919494501189378631318296184908,13.3188728246131352260984926787432222483089831346774543968771097363394165131640,12.6348127132444417700748652634892775524215885445371280182634429478887568945419,11.9824237428200187784861332325544006084273535635017834635181339403361646293503
2021-03-28T00:00:00+00:00,71193.61305578159080001900000000000000000000000000000000000000000000000000,56712.276483023000000000000000,18.02442558297055063355827486174474675578360185030342899678121603567286,15.66639787340401259751279899106587357798458131298828007271528010887892,13.35651155801010007220150518180938498446425020949431308671194405528530,12.67051831337267205300738409350254859328338240750325280355766542288528,12.01628571136979088382004876026725193701338953625630026508743764324351
2021-03-27T00:00:00+00:00,70637.27058589339640001900000000000000000000000000000000000000000000000000,55454.92699124200000000000,19.17961776953199862458645469984603344819695641509132526870702647777607,16.67046318087311050321853895489888097240473182361741580990792574254493,14.21253538637046426241487173716326441921729558994116636729158046729641,13.48257657774924959064081810989153674449336174644037340695044789406257,12.78641396324480283031358593050175646533641526365400153021176006636307
2021-03-26T00:00:00+00:00,69741.78140463472730001000000000000000000000000000000000000000000000000000,52137.85767898600000000000,23.05702864273845218623239770517042833882815295199689938346661688648085,20.04061559869590201359300383168378023501972627148476801413824721870782,17.08578551602041545121084399682578781590621553307526715333651283708556,16.20825597603473575089582413155493173157667809924536613697340300331502,15.37135497333949865940974503203281279629209159004354296300010110339661
2021-03-25T00:00:00+00:00,68962.80579351317760001000000000000000000000000000000000000000000000000000,38363.29842546100000000000,46.48257494824149264213310989730908435534746286344978206886891818096832,40.40153790018635019695615122388579967123676328662876441112247983517042,34.44465104778882199585797695924183625660044553209564300415138522882377,32.67556652073609057968020598305645929852986177444995449752598426543972,30.98838842919603700369459442004126066431955381669455697788553047667286
2021-03-24T00:00:00+00:00,68260.00000000000000000000000000000000000000000000000000000000000000000000,29634.04502934900000000000,66.13351604492800484885744320964894590984462034710952636872331155508209,57.48166399853936692241565855725385184815150555560574202180742326434350,49.00644779828546207534677252279536194053595793344271502881514530233835,46.48946632544427614176576429349859034067580588031676481167953746288141,44.08901799589801572454708315343853518474851513863153090027569162170284
2021-03-23T00:00:00+00:00,68260.00000000000000000000000000000000000000000000000000000000000000000000,22286.94515961000000000000,88.71614275853419198199666606699132519857883817318793920136095379267410,77.10994083284666171020714298879663932116266424092751728348690673380030,65.74069063570956404229354874259786243045512238528963720574251624800397,62.36423492884125109644793238192722852416054809159242756280590828759464,59.14410496412204647830843277041134089920704727138396454395481828421966
